episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,timers/grad_wait_time_ms,timers/apply_grad_time_ms,timers/apply_grad_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/allreduce_latency,info/learner/grad_gnorm,info/learner/policy_entropy,info/learner/policy_loss,info/learner/vf_loss
9.0,0.0,1.3220338983050848,728.0847457627119,5,1,9840,0,False,59,11,0882816852fd4f208801a281f25d342f,2021-11-13_04-03-11,1636786991,5.1316077709198,50.83231163024902,31345,werikcyano,192.168.1.8,50.83231163024902,0,11,95ddc_00000,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 5.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 9.0, 0.0, 0.0, 9.0]","[518, 530, 649, 535, 520, 531, 519, 515, 516, 536, 1414, 521, 543, 517, 529, 529, 541, 1418, 1422, 519, 1434, 520, 537, 1430, 516, 1414, 540, 537, 1430, 540, 519, 520, 533, 521, 517, 535, 517, 536, 540, 541, 822, 799, 801, 807, 790, 813, 511, 516, 1012, 532, 535, 519, 536, 527, 1640, 1624, 519, 535, 1620]",138.874,5.599,5357.736,10.018,9840,9840,51.028571428571425,51.60000000000001,0.0,3.4873092,0.228774756193161,-0.0004893962177447975,0.00538483913987875
9.0,0.0,1.2,710.1692307692308,6,1,10740,0,False,65,12,0882816852fd4f208801a281f25d342f,2021-11-13_04-03-16,1636786996,4.986217498779297,55.81852912902832,31345,werikcyano,192.168.1.8,55.81852912902832,0,12,95ddc_00000,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 5.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 9.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[518, 530, 649, 535, 520, 531, 519, 515, 516, 536, 1414, 521, 543, 517, 529, 529, 541, 1418, 1422, 519, 1434, 520, 537, 1430, 516, 1414, 540, 537, 1430, 540, 519, 520, 533, 521, 517, 535, 517, 536, 540, 541, 822, 799, 801, 807, 790, 813, 511, 516, 1012, 532, 535, 519, 536, 527, 1640, 1624, 519, 535, 1620, 536, 520, 543, 537, 536, 532]",145.765,6.166,4865.5,13.445,10740,10740,59.2625,51.6375,0.0,71.34908,35.09526443481445,7.9372029304504395,3.283165454864502
9.0,0.0,1.3142857142857143,725.5285714285715,5,1,11730,0,False,70,13,0882816852fd4f208801a281f25d342f,2021-11-13_04-03-21,1636787001,5.074866533279419,60.89339566230774,31345,werikcyano,192.168.1.8,60.89339566230774,0,13,95ddc_00000,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 5.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 9.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 5.0, 0.0]","[518, 530, 649, 535, 520, 531, 519, 515, 516, 536, 1414, 521, 543, 517, 529, 529, 541, 1418, 1422, 519, 1434, 520, 537, 1430, 516, 1414, 540, 537, 1430, 540, 519, 520, 533, 521, 517, 535, 517, 536, 540, 541, 822, 799, 801, 807, 790, 813, 511, 516, 1012, 532, 535, 519, 536, 527, 1640, 1624, 519, 535, 1620, 536, 520, 543, 537, 536, 532, 517, 536, 1644, 1415, 514]",141.705,5.726,5238.994,9.11,11730,11730,52.64285714285713,51.65714285714286,0.0,116.55935,36.557037353515625,13.461187362670898,4.513782024383545
9.0,0.0,1.2763157894736843,718.7236842105264,6,1,12720,0,False,76,14,0882816852fd4f208801a281f25d342f,2021-11-13_04-03-27,1636787007,5.0696046352386475,65.96300029754639,31345,werikcyano,192.168.1.8,65.96300029754639,0,14,95ddc_00000,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 5.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 9.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 5.0, 0.0, 1.0, 3.0, 1.0, 0.0, 0.0, 0.0]","[518, 530, 649, 535, 520, 531, 519, 515, 516, 536, 1414, 521, 543, 517, 529, 529, 541, 1418, 1422, 519, 1434, 520, 537, 1430, 516, 1414, 540, 537, 1430, 540, 519, 520, 533, 521, 517, 535, 517, 536, 540, 541, 822, 799, 801, 807, 790, 813, 511, 516, 1012, 532, 535, 519, 536, 527, 1640, 1624, 519, 535, 1620, 536, 520, 543, 537, 536, 532, 517, 536, 1644, 1415, 514, 641, 942, 651, 532, 528, 542]",142.117,5.499,5455.083,9.736,12720,12720,51.58571428571428,51.614285714285714,0.0,4.86332,33.892860412597656,-0.6709110140800476,0.01563265547156334
9.0,0.0,1.2926829268292683,722.0365853658536,6,1,13620,0,False,82,15,0882816852fd4f208801a281f25d342f,2021-11-13_04-03-32,1636787012,5.1094677448272705,71.07246804237366,31345,werikcyano,192.168.1.8,71.07246804237366,0,15,95ddc_00000,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 5.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 9.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 5.0, 0.0, 1.0, 3.0, 1.0, 0.0, 0.0, 0.0, 4.0, 2.0, 1.0, 0.0, 0.0, 2.0]","[518, 530, 649, 535, 520, 531, 519, 515, 516, 536, 1414, 521, 543, 517, 529, 529, 541, 1418, 1422, 519, 1434, 520, 537, 1430, 516, 1414, 540, 537, 1430, 540, 519, 520, 533, 521, 517, 535, 517, 536, 540, 541, 822, 799, 801, 807, 790, 813, 511, 516, 1012, 532, 535, 519, 536, 527, 1640, 1624, 519, 535, 1620, 536, 520, 543, 537, 536, 532, 517, 536, 1644, 1415, 514, 641, 942, 651, 532, 528, 542, 1114, 765, 716, 532, 540, 917]",141.305,6.968,4305.398,10.654,13620,13620,62.05714285714287,51.65714285714286,0.0,6.8959994,35.92340087890625,-1.3009679317474365,0.037381362169981
9.0,0.0,1.247191011235955,716.3820224719101,7,1,14610,0,False,89,16,0882816852fd4f208801a281f25d342f,2021-11-13_04-03-37,1636787017,5.073986530303955,76.14645457267761,31345,werikcyano,192.168.1.8,76.14645457267761,0,16,95ddc_00000,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 5.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 9.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 5.0, 0.0, 1.0, 3.0, 1.0, 0.0, 0.0, 0.0, 4.0, 2.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0]","[518, 530, 649, 535, 520, 531, 519, 515, 516, 536, 1414, 521, 543, 517, 529, 529, 541, 1418, 1422, 519, 1434, 520, 537, 1430, 516, 1414, 540, 537, 1430, 540, 519, 520, 533, 521, 517, 535, 517, 536, 540, 541, 822, 799, 801, 807, 790, 813, 511, 516, 1012, 532, 535, 519, 536, 527, 1640, 1624, 519, 535, 1620, 536, 520, 543, 537, 536, 532, 517, 536, 1644, 1415, 514, 641, 942, 651, 532, 528, 542, 1114, 765, 716, 532, 540, 917, 940, 502, 636, 524, 521, 526, 902]",139.133,5.107,5874.403,8.99,14610,14610,52.537499999999994,51.7375,0.0,1.614734,39.38454055786133,-0.20126883685588837,0.002598645631223917
9.0,0.0,1.2291666666666667,710.5625,7,1,15600,0,False,96,17,0882816852fd4f208801a281f25d342f,2021-11-13_04-03-42,1636787022,5.1321632862091064,81.27861785888672,31345,werikcyano,192.168.1.8,81.27861785888672,0,17,95ddc_00000,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 5.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 9.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 5.0, 0.0, 1.0, 3.0, 1.0, 0.0, 0.0, 0.0, 4.0, 2.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 3.0, 1.0, 1.0, 2.0, 0.0, 0.0]","[518, 530, 649, 535, 520, 531, 519, 515, 516, 536, 1414, 521, 543, 517, 529, 529, 541, 1418, 1422, 519, 1434, 520, 537, 1430, 516, 1414, 540, 537, 1430, 540, 519, 520, 533, 521, 517, 535, 517, 536, 540, 541, 822, 799, 801, 807, 790, 813, 511, 516, 1012, 532, 535, 519, 536, 527, 1640, 1624, 519, 535, 1620, 536, 520, 543, 537, 536, 532, 517, 536, 1644, 1415, 514, 641, 942, 651, 532, 528, 542, 1114, 765, 716, 532, 540, 917, 940, 502, 636, 524, 521, 526, 902, 526, 880, 635, 636, 735, 518, 526]",144.794,6.988,4293.322,12.232,15600,15600,52.67142857142857,51.62857142857143,0.0,3.658561,38.62485885620117,-0.4872526526451111,0.010675562545657158
9.0,0.0,1.28,718.18,6,1,16530,0,False,102,18,0882816852fd4f208801a281f25d342f,2021-11-13_04-03-47,1636787027,4.972589731216431,86.25120759010315,31345,werikcyano,192.168.1.8,86.25120759010315,0,18,95ddc_00000,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 5.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 9.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 5.0, 0.0, 1.0, 3.0, 1.0, 0.0, 0.0, 0.0, 4.0, 2.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 3.0, 1.0, 1.0, 2.0, 0.0, 0.0, 1.0, 3.0, 2.0, 2.0, 2.0, 0.0]","[649, 535, 520, 531, 519, 515, 516, 536, 1414, 521, 543, 517, 529, 529, 541, 1418, 1422, 519, 1434, 520, 537, 1430, 516, 1414, 540, 537, 1430, 540, 519, 520, 533, 521, 517, 535, 517, 536, 540, 541, 822, 799, 801, 807, 790, 813, 511, 516, 1012, 532, 535, 519, 536, 527, 1640, 1624, 519, 535, 1620, 536, 520, 543, 537, 536, 532, 517, 536, 1644, 1415, 514, 641, 942, 651, 532, 528, 542, 1114, 765, 716, 532, 540, 917, 940, 502, 636, 524, 521, 526, 902, 526, 880, 635, 636, 735, 518, 526, 637, 891, 832, 848, 930, 514]",139.499,4.757,6305.865,9.074,16530,16530,57.35714285714287,51.62857142857143,0.0,3.7292573,39.027366638183594,-0.741794228553772,0.01305337157100439
9.0,0.0,1.3,720.72,7,1,17520,0,False,109,19,0882816852fd4f208801a281f25d342f,2021-11-13_04-03-52,1636787032,5.1258933544158936,91.37710094451904,31345,werikcyano,192.168.1.8,91.37710094451904,0,19,95ddc_00000,"[0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 5.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 9.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 5.0, 0.0, 1.0, 3.0, 1.0, 0.0, 0.0, 0.0, 4.0, 2.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 3.0, 1.0, 1.0, 2.0, 0.0, 0.0, 1.0, 3.0, 2.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[536, 1414, 521, 543, 517, 529, 529, 541, 1418, 1422, 519, 1434, 520, 537, 1430, 516, 1414, 540, 537, 1430, 540, 519, 520, 533, 521, 517, 535, 517, 536, 540, 541, 822, 799, 801, 807, 790, 813, 511, 516, 1012, 532, 535, 519, 536, 527, 1640, 1624, 519, 535, 1620, 536, 520, 543, 537, 536, 532, 517, 536, 1644, 1415, 514, 641, 942, 651, 532, 528, 542, 1114, 765, 716, 532, 540, 917, 940, 502, 636, 524, 521, 526, 902, 526, 880, 635, 636, 735, 518, 526, 637, 891, 832, 848, 930, 514, 521, 517, 696, 640, 530, 524, 611]",147.392,4.858,6175.299,9.913,17520,17520,52.425,51.6375,0.0,3.0733914,36.50269317626953,-0.4982673227787018,0.008484482765197754
9.0,0.0,1.3,717.27,6,1,18450,0,False,115,20,0882816852fd4f208801a281f25d342f,2021-11-13_04-03-57,1636787037,4.985262870788574,96.36236381530762,31345,werikcyano,192.168.1.8,96.36236381530762,0,20,95ddc_00000,"[0.0, 0.0, 5.0, 5.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 9.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 5.0, 0.0, 1.0, 3.0, 1.0, 0.0, 0.0, 0.0, 4.0, 2.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 3.0, 1.0, 1.0, 2.0, 0.0, 0.0, 1.0, 3.0, 2.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0]","[529, 541, 1418, 1422, 519, 1434, 520, 537, 1430, 516, 1414, 540, 537, 1430, 540, 519, 520, 533, 521, 517, 535, 517, 536, 540, 541, 822, 799, 801, 807, 790, 813, 511, 516, 1012, 532, 535, 519, 536, 527, 1640, 1624, 519, 535, 1620, 536, 520, 543, 537, 536, 532, 517, 536, 1644, 1415, 514, 641, 942, 651, 532, 528, 542, 1114, 765, 716, 532, 540, 917, 940, 502, 636, 524, 521, 526, 902, 526, 880, 635, 636, 735, 518, 526, 637, 891, 832, 848, 930, 514, 521, 517, 696, 640, 530, 524, 611, 624, 815, 495, 523, 506, 752]",141.793,5.315,5643.928,10.614,18450,18450,55.5,51.685714285714276,0.0,33.074173,37.862762451171875,4.926485538482666,2.3037161827087402
