episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/allreduce_latency,info/learner/default_policy/policy_loss
99.0,9.0,27.70886075949367,27.70886075949367,6,0,2200,2200,False,79,11,1c487aa1f6fb45bc93d0ec59719bbdf1,2021-11-13_03-20-31,1636784431,0.2340395450592041,2.9710006713867188,11993,werikcyano,192.168.1.8,2.9710006713867188,0,11,c95a7_00000,"[17.0, 27.0, 12.0, 12.0, 11.0, 18.0, 19.0, 16.0, 35.0, 10.0, 17.0, 15.0, 24.0, 30.0, 19.0, 14.0, 26.0, 13.0, 13.0, 12.0, 15.0, 28.0, 28.0, 29.0, 99.0, 20.0, 28.0, 13.0, 48.0, 19.0, 15.0, 12.0, 15.0, 30.0, 20.0, 86.0, 21.0, 17.0, 19.0, 32.0, 25.0, 16.0, 17.0, 15.0, 16.0, 18.0, 62.0, 12.0, 18.0, 64.0, 9.0, 53.0, 41.0, 14.0, 21.0, 34.0, 31.0, 18.0, 20.0, 20.0, 33.0, 18.0, 57.0, 17.0, 19.0, 26.0, 50.0, 53.0, 17.0, 31.0, 26.0, 75.0, 85.0, 89.0, 18.0, 17.0, 29.0, 22.0, 29.0]","[17, 27, 12, 12, 11, 18, 19, 16, 35, 10, 17, 15, 24, 30, 19, 14, 26, 13, 13, 12, 15, 28, 28, 29, 99, 20, 28, 13, 48, 19, 15, 12, 15, 30, 20, 86, 21, 17, 19, 32, 25, 16, 17, 15, 16, 18, 62, 12, 18, 64, 9, 53, 41, 14, 21, 34, 31, 18, 20, 20, 33, 18, 57, 17, 19, 26, 50, 53, 17, 31, 26, 75, 85, 89, 18, 17, 29, 22, 29]",0.09671550772298981,1.0928420906952339,0.06020330403476244,0.09431434531161496,0.0,255.08,784.069,4.441,45037.088,2200,2200,2200,,,0.0,11.95971965789795
104.0,9.0,28.523809523809526,28.523809523809526,5,0,2400,2400,False,84,12,1c487aa1f6fb45bc93d0ec59719bbdf1,2021-11-13_03-20-31,1636784431,0.26312851905822754,3.2341291904449463,11993,werikcyano,192.168.1.8,3.2341291904449463,0,12,c95a7_00000,"[17.0, 27.0, 12.0, 12.0, 11.0, 18.0, 19.0, 16.0, 35.0, 10.0, 17.0, 15.0, 24.0, 30.0, 19.0, 14.0, 26.0, 13.0, 13.0, 12.0, 15.0, 28.0, 28.0, 29.0, 99.0, 20.0, 28.0, 13.0, 48.0, 19.0, 15.0, 12.0, 15.0, 30.0, 20.0, 86.0, 21.0, 17.0, 19.0, 32.0, 25.0, 16.0, 17.0, 15.0, 16.0, 18.0, 62.0, 12.0, 18.0, 64.0, 9.0, 53.0, 41.0, 14.0, 21.0, 34.0, 31.0, 18.0, 20.0, 20.0, 33.0, 18.0, 57.0, 17.0, 19.0, 26.0, 50.0, 53.0, 17.0, 31.0, 26.0, 75.0, 85.0, 89.0, 18.0, 17.0, 29.0, 22.0, 29.0, 104.0, 32.0, 21.0, 31.0, 19.0]","[17, 27, 12, 12, 11, 18, 19, 16, 35, 10, 17, 15, 24, 30, 19, 14, 26, 13, 13, 12, 15, 28, 28, 29, 99, 20, 28, 13, 48, 19, 15, 12, 15, 30, 20, 86, 21, 17, 19, 32, 25, 16, 17, 15, 16, 18, 62, 12, 18, 64, 9, 53, 41, 14, 21, 34, 31, 18, 20, 20, 33, 18, 57, 17, 19, 26, 50, 53, 17, 31, 26, 75, 85, 89, 18, 17, 29, 22, 29, 104, 32, 21, 31, 19]",0.09615613222634935,1.0899121443112012,0.06004916600263895,0.09411312824819468,0.0,253.402,789.261,4.385,45610.587,2400,2400,2400,,,0.0,15.059714317321777
104.0,9.0,29.125,29.125,4,0,2600,2600,False,88,13,1c487aa1f6fb45bc93d0ec59719bbdf1,2021-11-13_03-20-31,1636784431,0.24661588668823242,3.4807450771331787,11993,werikcyano,192.168.1.8,3.4807450771331787,0,13,c95a7_00000,"[17.0, 27.0, 12.0, 12.0, 11.0, 18.0, 19.0, 16.0, 35.0, 10.0, 17.0, 15.0, 24.0, 30.0, 19.0, 14.0, 26.0, 13.0, 13.0, 12.0, 15.0, 28.0, 28.0, 29.0, 99.0, 20.0, 28.0, 13.0, 48.0, 19.0, 15.0, 12.0, 15.0, 30.0, 20.0, 86.0, 21.0, 17.0, 19.0, 32.0, 25.0, 16.0, 17.0, 15.0, 16.0, 18.0, 62.0, 12.0, 18.0, 64.0, 9.0, 53.0, 41.0, 14.0, 21.0, 34.0, 31.0, 18.0, 20.0, 20.0, 33.0, 18.0, 57.0, 17.0, 19.0, 26.0, 50.0, 53.0, 17.0, 31.0, 26.0, 75.0, 85.0, 89.0, 18.0, 17.0, 29.0, 22.0, 29.0, 104.0, 32.0, 21.0, 31.0, 19.0, 42.0, 65.0, 45.0, 15.0]","[17, 27, 12, 12, 11, 18, 19, 16, 35, 10, 17, 15, 24, 30, 19, 14, 26, 13, 13, 12, 15, 28, 28, 29, 99, 20, 28, 13, 48, 19, 15, 12, 15, 30, 20, 86, 21, 17, 19, 32, 25, 16, 17, 15, 16, 18, 62, 12, 18, 64, 9, 53, 41, 14, 21, 34, 31, 18, 20, 20, 33, 18, 57, 17, 19, 26, 50, 53, 17, 31, 26, 75, 85, 89, 18, 17, 29, 22, 29, 104, 32, 21, 31, 19, 42, 65, 45, 15]",0.09572733028239218,1.0875938822620619,0.059924438307217366,0.09395436035001949,0.0,247.443,808.268,4.318,46317.752,2600,2600,2600,52.6,37.1,0.0,13.190572738647461
111.0,9.0,30.593406593406595,30.593406593406595,3,0,2800,2800,False,91,14,1c487aa1f6fb45bc93d0ec59719bbdf1,2021-11-13_03-20-32,1636784432,0.30324339866638184,3.7839884757995605,11993,werikcyano,192.168.1.8,3.7839884757995605,0,14,c95a7_00000,"[17.0, 27.0, 12.0, 12.0, 11.0, 18.0, 19.0, 16.0, 35.0, 10.0, 17.0, 15.0, 24.0, 30.0, 19.0, 14.0, 26.0, 13.0, 13.0, 12.0, 15.0, 28.0, 28.0, 29.0, 99.0, 20.0, 28.0, 13.0, 48.0, 19.0, 15.0, 12.0, 15.0, 30.0, 20.0, 86.0, 21.0, 17.0, 19.0, 32.0, 25.0, 16.0, 17.0, 15.0, 16.0, 18.0, 62.0, 12.0, 18.0, 64.0, 9.0, 53.0, 41.0, 14.0, 21.0, 34.0, 31.0, 18.0, 20.0, 20.0, 33.0, 18.0, 57.0, 17.0, 19.0, 26.0, 50.0, 53.0, 17.0, 31.0, 26.0, 75.0, 85.0, 89.0, 18.0, 17.0, 29.0, 22.0, 29.0, 104.0, 32.0, 21.0, 31.0, 19.0, 42.0, 65.0, 45.0, 15.0, 71.0, 111.0, 39.0]","[17, 27, 12, 12, 11, 18, 19, 16, 35, 10, 17, 15, 24, 30, 19, 14, 26, 13, 13, 12, 15, 28, 28, 29, 99, 20, 28, 13, 48, 19, 15, 12, 15, 30, 20, 86, 21, 17, 19, 32, 25, 16, 17, 15, 16, 18, 62, 12, 18, 64, 9, 53, 41, 14, 21, 34, 31, 18, 20, 20, 33, 18, 57, 17, 19, 26, 50, 53, 17, 31, 26, 75, 85, 89, 18, 17, 29, 22, 29, 104, 32, 21, 31, 19, 42, 65, 45, 15, 71, 111, 39]",0.0954400051415141,1.0864238578360823,0.059862204054204,0.09386946979285986,0.0,249.031,803.113,4.11,48662.618,2800,2800,2800,,,0.0,18.463726043701172
111.0,9.0,31.51578947368421,31.51578947368421,4,0,3000,3000,False,95,15,1c487aa1f6fb45bc93d0ec59719bbdf1,2021-11-13_03-20-32,1636784432,0.2676830291748047,4.051671504974365,11993,werikcyano,192.168.1.8,4.051671504974365,0,15,c95a7_00000,"[17.0, 27.0, 12.0, 12.0, 11.0, 18.0, 19.0, 16.0, 35.0, 10.0, 17.0, 15.0, 24.0, 30.0, 19.0, 14.0, 26.0, 13.0, 13.0, 12.0, 15.0, 28.0, 28.0, 29.0, 99.0, 20.0, 28.0, 13.0, 48.0, 19.0, 15.0, 12.0, 15.0, 30.0, 20.0, 86.0, 21.0, 17.0, 19.0, 32.0, 25.0, 16.0, 17.0, 15.0, 16.0, 18.0, 62.0, 12.0, 18.0, 64.0, 9.0, 53.0, 41.0, 14.0, 21.0, 34.0, 31.0, 18.0, 20.0, 20.0, 33.0, 18.0, 57.0, 17.0, 19.0, 26.0, 50.0, 53.0, 17.0, 31.0, 26.0, 75.0, 85.0, 89.0, 18.0, 17.0, 29.0, 22.0, 29.0, 104.0, 32.0, 21.0, 31.0, 19.0, 42.0, 65.0, 45.0, 15.0, 71.0, 111.0, 39.0, 64.0, 81.0, 40.0, 25.0]","[17, 27, 12, 12, 11, 18, 19, 16, 35, 10, 17, 15, 24, 30, 19, 14, 26, 13, 13, 12, 15, 28, 28, 29, 99, 20, 28, 13, 48, 19, 15, 12, 15, 30, 20, 86, 21, 17, 19, 32, 25, 16, 17, 15, 16, 18, 62, 12, 18, 64, 9, 53, 41, 14, 21, 34, 31, 18, 20, 20, 33, 18, 57, 17, 19, 26, 50, 53, 17, 31, 26, 75, 85, 89, 18, 17, 29, 22, 29, 104, 32, 21, 31, 19, 42, 65, 45, 15, 71, 111, 39, 64, 81, 40, 25]",0.09507101438238602,1.0850388027695492,0.059786380678911295,0.09377634527468277,0.0,251.761,794.404,4.139,48317.856,3000,3000,3000,55.8,37.1,0.0,15.104933738708496
111.0,9.0,31.92,31.92,5,0,3200,3200,False,100,16,1c487aa1f6fb45bc93d0ec59719bbdf1,2021-11-13_03-20-32,1636784432,0.25633955001831055,4.308011054992676,11993,werikcyano,192.168.1.8,4.308011054992676,0,16,c95a7_00000,"[17.0, 27.0, 12.0, 12.0, 11.0, 18.0, 19.0, 16.0, 35.0, 10.0, 17.0, 15.0, 24.0, 30.0, 19.0, 14.0, 26.0, 13.0, 13.0, 12.0, 15.0, 28.0, 28.0, 29.0, 99.0, 20.0, 28.0, 13.0, 48.0, 19.0, 15.0, 12.0, 15.0, 30.0, 20.0, 86.0, 21.0, 17.0, 19.0, 32.0, 25.0, 16.0, 17.0, 15.0, 16.0, 18.0, 62.0, 12.0, 18.0, 64.0, 9.0, 53.0, 41.0, 14.0, 21.0, 34.0, 31.0, 18.0, 20.0, 20.0, 33.0, 18.0, 57.0, 17.0, 19.0, 26.0, 50.0, 53.0, 17.0, 31.0, 26.0, 75.0, 85.0, 89.0, 18.0, 17.0, 29.0, 22.0, 29.0, 104.0, 32.0, 21.0, 31.0, 19.0, 42.0, 65.0, 45.0, 15.0, 71.0, 111.0, 39.0, 64.0, 81.0, 40.0, 25.0, 35.0, 32.0, 13.0, 36.0, 82.0]","[17, 27, 12, 12, 11, 18, 19, 16, 35, 10, 17, 15, 24, 30, 19, 14, 26, 13, 13, 12, 15, 28, 28, 29, 99, 20, 28, 13, 48, 19, 15, 12, 15, 30, 20, 86, 21, 17, 19, 32, 25, 16, 17, 15, 16, 18, 62, 12, 18, 64, 9, 53, 41, 14, 21, 34, 31, 18, 20, 20, 33, 18, 57, 17, 19, 26, 50, 53, 17, 31, 26, 75, 85, 89, 18, 17, 29, 22, 29, 104, 32, 21, 31, 19, 42, 65, 45, 15, 71, 111, 39, 64, 81, 40, 25, 35, 32, 13, 36, 82]",0.0946421353647713,1.0833727467265015,0.05969280834975376,0.09366207742882268,0.0,253.438,789.147,4.153,48160.57,3200,3200,3200,,,0.0,13.401745796203613
111.0,9.0,32.87,32.87,2,0,3400,3400,False,102,17,1c487aa1f6fb45bc93d0ec59719bbdf1,2021-11-13_03-20-32,1636784432,0.2430729866027832,4.551084041595459,11993,werikcyano,192.168.1.8,4.551084041595459,0,17,c95a7_00000,"[12.0, 12.0, 11.0, 18.0, 19.0, 16.0, 35.0, 10.0, 17.0, 15.0, 24.0, 30.0, 19.0, 14.0, 26.0, 13.0, 13.0, 12.0, 15.0, 28.0, 28.0, 29.0, 99.0, 20.0, 28.0, 13.0, 48.0, 19.0, 15.0, 12.0, 15.0, 30.0, 20.0, 86.0, 21.0, 17.0, 19.0, 32.0, 25.0, 16.0, 17.0, 15.0, 16.0, 18.0, 62.0, 12.0, 18.0, 64.0, 9.0, 53.0, 41.0, 14.0, 21.0, 34.0, 31.0, 18.0, 20.0, 20.0, 33.0, 18.0, 57.0, 17.0, 19.0, 26.0, 50.0, 53.0, 17.0, 31.0, 26.0, 75.0, 85.0, 89.0, 18.0, 17.0, 29.0, 22.0, 29.0, 104.0, 32.0, 21.0, 31.0, 19.0, 42.0, 65.0, 45.0, 15.0, 71.0, 111.0, 39.0, 64.0, 81.0, 40.0, 25.0, 35.0, 32.0, 13.0, 36.0, 82.0, 34.0, 105.0]","[12, 12, 11, 18, 19, 16, 35, 10, 17, 15, 24, 30, 19, 14, 26, 13, 13, 12, 15, 28, 28, 29, 99, 20, 28, 13, 48, 19, 15, 12, 15, 30, 20, 86, 21, 17, 19, 32, 25, 16, 17, 15, 16, 18, 62, 12, 18, 64, 9, 53, 41, 14, 21, 34, 31, 18, 20, 20, 33, 18, 57, 17, 19, 26, 50, 53, 17, 31, 26, 75, 85, 89, 18, 17, 29, 22, 29, 104, 32, 21, 31, 19, 42, 65, 45, 15, 71, 111, 39, 64, 81, 40, 25, 35, 32, 13, 36, 82, 34, 105]",0.0942147685175587,1.082130496899216,0.059624730339905826,0.09358675048636826,0.0,255.476,782.852,4.086,48946.273,3400,3400,3400,,,0.0,19.782291412353516
111.0,9.0,34.5,34.5,4,0,3600,3600,False,106,18,1c487aa1f6fb45bc93d0ec59719bbdf1,2021-11-13_03-20-33,1636784433,0.23305201530456543,4.784136056900024,11993,werikcyano,192.168.1.8,4.784136056900024,0,18,c95a7_00000,"[19.0, 16.0, 35.0, 10.0, 17.0, 15.0, 24.0, 30.0, 19.0, 14.0, 26.0, 13.0, 13.0, 12.0, 15.0, 28.0, 28.0, 29.0, 99.0, 20.0, 28.0, 13.0, 48.0, 19.0, 15.0, 12.0, 15.0, 30.0, 20.0, 86.0, 21.0, 17.0, 19.0, 32.0, 25.0, 16.0, 17.0, 15.0, 16.0, 18.0, 62.0, 12.0, 18.0, 64.0, 9.0, 53.0, 41.0, 14.0, 21.0, 34.0, 31.0, 18.0, 20.0, 20.0, 33.0, 18.0, 57.0, 17.0, 19.0, 26.0, 50.0, 53.0, 17.0, 31.0, 26.0, 75.0, 85.0, 89.0, 18.0, 17.0, 29.0, 22.0, 29.0, 104.0, 32.0, 21.0, 31.0, 19.0, 42.0, 65.0, 45.0, 15.0, 71.0, 111.0, 39.0, 64.0, 81.0, 40.0, 25.0, 35.0, 32.0, 13.0, 36.0, 82.0, 34.0, 105.0, 79.0, 42.0, 45.0, 50.0]","[19, 16, 35, 10, 17, 15, 24, 30, 19, 14, 26, 13, 13, 12, 15, 28, 28, 29, 99, 20, 28, 13, 48, 19, 15, 12, 15, 30, 20, 86, 21, 17, 19, 32, 25, 16, 17, 15, 16, 18, 62, 12, 18, 64, 9, 53, 41, 14, 21, 34, 31, 18, 20, 20, 33, 18, 57, 17, 19, 26, 50, 53, 17, 31, 26, 75, 85, 89, 18, 17, 29, 22, 29, 104, 32, 21, 31, 19, 42, 65, 45, 15, 71, 111, 39, 64, 81, 40, 25, 35, 32, 13, 36, 82, 34, 105, 79, 42, 45, 50]",0.09333426401754709,1.079381835905627,0.05947563068153732,0.09341496695547245,0.0,252.513,792.039,4.091,48891.215,3600,3600,3600,48.4,37.1,0.0,12.675960540771484
114.0,9.0,36.14,36.14,4,0,3800,3800,False,110,19,1c487aa1f6fb45bc93d0ec59719bbdf1,2021-11-13_03-20-33,1636784433,0.28749513626098633,5.071631193161011,11993,werikcyano,192.168.1.8,5.071631193161011,0,19,c95a7_00000,"[17.0, 15.0, 24.0, 30.0, 19.0, 14.0, 26.0, 13.0, 13.0, 12.0, 15.0, 28.0, 28.0, 29.0, 99.0, 20.0, 28.0, 13.0, 48.0, 19.0, 15.0, 12.0, 15.0, 30.0, 20.0, 86.0, 21.0, 17.0, 19.0, 32.0, 25.0, 16.0, 17.0, 15.0, 16.0, 18.0, 62.0, 12.0, 18.0, 64.0, 9.0, 53.0, 41.0, 14.0, 21.0, 34.0, 31.0, 18.0, 20.0, 20.0, 33.0, 18.0, 57.0, 17.0, 19.0, 26.0, 50.0, 53.0, 17.0, 31.0, 26.0, 75.0, 85.0, 89.0, 18.0, 17.0, 29.0, 22.0, 29.0, 104.0, 32.0, 21.0, 31.0, 19.0, 42.0, 65.0, 45.0, 15.0, 71.0, 111.0, 39.0, 64.0, 81.0, 40.0, 25.0, 35.0, 32.0, 13.0, 36.0, 82.0, 34.0, 105.0, 79.0, 42.0, 45.0, 50.0, 114.0, 58.0, 33.0, 39.0]","[17, 15, 24, 30, 19, 14, 26, 13, 13, 12, 15, 28, 28, 29, 99, 20, 28, 13, 48, 19, 15, 12, 15, 30, 20, 86, 21, 17, 19, 32, 25, 16, 17, 15, 16, 18, 62, 12, 18, 64, 9, 53, 41, 14, 21, 34, 31, 18, 20, 20, 33, 18, 57, 17, 19, 26, 50, 53, 17, 31, 26, 75, 85, 89, 18, 17, 29, 22, 29, 104, 32, 21, 31, 19, 42, 65, 45, 15, 71, 111, 39, 64, 81, 40, 25, 35, 32, 13, 36, 82, 34, 105, 79, 42, 45, 50, 114, 58, 33, 39]",0.09245548219641792,1.0768874720029133,0.059339098725833476,0.09325811386191127,0.0,254.97,784.406,4.076,49068.526,3800,3800,3800,,,0.0,14.010845184326172
114.0,9.0,37.35,37.35,3,0,4000,4000,False,113,20,1c487aa1f6fb45bc93d0ec59719bbdf1,2021-11-13_03-20-33,1636784433,0.2584495544433594,5.33008074760437,11993,werikcyano,192.168.1.8,5.33008074760437,0,20,c95a7_00000,"[30.0, 19.0, 14.0, 26.0, 13.0, 13.0, 12.0, 15.0, 28.0, 28.0, 29.0, 99.0, 20.0, 28.0, 13.0, 48.0, 19.0, 15.0, 12.0, 15.0, 30.0, 20.0, 86.0, 21.0, 17.0, 19.0, 32.0, 25.0, 16.0, 17.0, 15.0, 16.0, 18.0, 62.0, 12.0, 18.0, 64.0, 9.0, 53.0, 41.0, 14.0, 21.0, 34.0, 31.0, 18.0, 20.0, 20.0, 33.0, 18.0, 57.0, 17.0, 19.0, 26.0, 50.0, 53.0, 17.0, 31.0, 26.0, 75.0, 85.0, 89.0, 18.0, 17.0, 29.0, 22.0, 29.0, 104.0, 32.0, 21.0, 31.0, 19.0, 42.0, 65.0, 45.0, 15.0, 71.0, 111.0, 39.0, 64.0, 81.0, 40.0, 25.0, 35.0, 32.0, 13.0, 36.0, 82.0, 34.0, 105.0, 79.0, 42.0, 45.0, 50.0, 114.0, 58.0, 33.0, 39.0, 19.0, 98.0, 60.0]","[30, 19, 14, 26, 13, 13, 12, 15, 28, 28, 29, 99, 20, 28, 13, 48, 19, 15, 12, 15, 30, 20, 86, 21, 17, 19, 32, 25, 16, 17, 15, 16, 18, 62, 12, 18, 64, 9, 53, 41, 14, 21, 34, 31, 18, 20, 20, 33, 18, 57, 17, 19, 26, 50, 53, 17, 31, 26, 75, 85, 89, 18, 17, 29, 22, 29, 104, 32, 21, 31, 19, 42, 65, 45, 15, 71, 111, 39, 64, 81, 40, 25, 35, 32, 13, 36, 82, 34, 105, 79, 42, 45, 50, 114, 58, 33, 39, 19, 98, 60]",0.0918563874187741,1.074963639917219,0.05923581970090006,0.09312628386181196,0.0,254.478,785.923,4.104,48729.896,4000,4000,4000,,,0.0,16.870323181152344
114.0,9.0,38.32,38.32,5,0,4200,4200,False,118,21,1c487aa1f6fb45bc93d0ec59719bbdf1,2021-11-13_03-20-34,1636784434,0.23176026344299316,5.561841011047363,11993,werikcyano,192.168.1.8,5.561841011047363,0,21,c95a7_00000,"[13.0, 12.0, 15.0, 28.0, 28.0, 29.0, 99.0, 20.0, 28.0, 13.0, 48.0, 19.0, 15.0, 12.0, 15.0, 30.0, 20.0, 86.0, 21.0, 17.0, 19.0, 32.0, 25.0, 16.0, 17.0, 15.0, 16.0, 18.0, 62.0, 12.0, 18.0, 64.0, 9.0, 53.0, 41.0, 14.0, 21.0, 34.0, 31.0, 18.0, 20.0, 20.0, 33.0, 18.0, 57.0, 17.0, 19.0, 26.0, 50.0, 53.0, 17.0, 31.0, 26.0, 75.0, 85.0, 89.0, 18.0, 17.0, 29.0, 22.0, 29.0, 104.0, 32.0, 21.0, 31.0, 19.0, 42.0, 65.0, 45.0, 15.0, 71.0, 111.0, 39.0, 64.0, 81.0, 40.0, 25.0, 35.0, 32.0, 13.0, 36.0, 82.0, 34.0, 105.0, 79.0, 42.0, 45.0, 50.0, 114.0, 58.0, 33.0, 39.0, 19.0, 98.0, 60.0, 43.0, 22.0, 49.0, 35.0, 50.0]","[13, 12, 15, 28, 28, 29, 99, 20, 28, 13, 48, 19, 15, 12, 15, 30, 20, 86, 21, 17, 19, 32, 25, 16, 17, 15, 16, 18, 62, 12, 18, 64, 9, 53, 41, 14, 21, 34, 31, 18, 20, 20, 33, 18, 57, 17, 19, 26, 50, 53, 17, 31, 26, 75, 85, 89, 18, 17, 29, 22, 29, 104, 32, 21, 31, 19, 42, 65, 45, 15, 71, 111, 39, 64, 81, 40, 25, 35, 32, 13, 36, 82, 34, 105, 79, 42, 45, 50, 114, 58, 33, 39, 19, 98, 60, 43, 22, 49, 35, 50]",0.09090003115677237,1.0714304569059445,0.05905113058346286,0.09287626111513843,0.0,254.267,786.575,4.082,48994.872,4200,4200,4200,56.9,37.2,0.0,11.293876647949219
114.0,9.0,39.86,39.86,4,0,4400,4400,False,122,22,1c487aa1f6fb45bc93d0ec59719bbdf1,2021-11-13_03-20-34,1636784434,0.24843597412109375,5.810276985168457,11993,werikcyano,192.168.1.8,5.810276985168457,0,22,c95a7_00000,"[28.0, 29.0, 99.0, 20.0, 28.0, 13.0, 48.0, 19.0, 15.0, 12.0, 15.0, 30.0, 20.0, 86.0, 21.0, 17.0, 19.0, 32.0, 25.0, 16.0, 17.0, 15.0, 16.0, 18.0, 62.0, 12.0, 18.0, 64.0, 9.0, 53.0, 41.0, 14.0, 21.0, 34.0, 31.0, 18.0, 20.0, 20.0, 33.0, 18.0, 57.0, 17.0, 19.0, 26.0, 50.0, 53.0, 17.0, 31.0, 26.0, 75.0, 85.0, 89.0, 18.0, 17.0, 29.0, 22.0, 29.0, 104.0, 32.0, 21.0, 31.0, 19.0, 42.0, 65.0, 45.0, 15.0, 71.0, 111.0, 39.0, 64.0, 81.0, 40.0, 25.0, 35.0, 32.0, 13.0, 36.0, 82.0, 34.0, 105.0, 79.0, 42.0, 45.0, 50.0, 114.0, 58.0, 33.0, 39.0, 19.0, 98.0, 60.0, 43.0, 22.0, 49.0, 35.0, 50.0, 43.0, 94.0, 43.0, 42.0]","[28, 29, 99, 20, 28, 13, 48, 19, 15, 12, 15, 30, 20, 86, 21, 17, 19, 32, 25, 16, 17, 15, 16, 18, 62, 12, 18, 64, 9, 53, 41, 14, 21, 34, 31, 18, 20, 20, 33, 18, 57, 17, 19, 26, 50, 53, 17, 31, 26, 75, 85, 89, 18, 17, 29, 22, 29, 104, 32, 21, 31, 19, 42, 65, 45, 15, 71, 111, 39, 64, 81, 40, 25, 35, 32, 13, 36, 82, 34, 105, 79, 42, 45, 50, 114, 58, 33, 39, 19, 98, 60, 43, 22, 49, 35, 50, 43, 94, 43, 42]",0.0901551309552384,1.0681039182434615,0.058884065424068315,0.09264481746213055,0.0,252.852,790.977,4.029,49646.134,4400,4400,4400,,,0.0,15.241010665893555
114.0,9.0,39.78,39.78,4,0,4600,4600,False,126,23,1c487aa1f6fb45bc93d0ec59719bbdf1,2021-11-13_03-20-34,1636784434,0.22777438163757324,6.03805136680603,11993,werikcyano,192.168.1.8,6.03805136680603,0,23,c95a7_00000,"[28.0, 13.0, 48.0, 19.0, 15.0, 12.0, 15.0, 30.0, 20.0, 86.0, 21.0, 17.0, 19.0, 32.0, 25.0, 16.0, 17.0, 15.0, 16.0, 18.0, 62.0, 12.0, 18.0, 64.0, 9.0, 53.0, 41.0, 14.0, 21.0, 34.0, 31.0, 18.0, 20.0, 20.0, 33.0, 18.0, 57.0, 17.0, 19.0, 26.0, 50.0, 53.0, 17.0, 31.0, 26.0, 75.0, 85.0, 89.0, 18.0, 17.0, 29.0, 22.0, 29.0, 104.0, 32.0, 21.0, 31.0, 19.0, 42.0, 65.0, 45.0, 15.0, 71.0, 111.0, 39.0, 64.0, 81.0, 40.0, 25.0, 35.0, 32.0, 13.0, 36.0, 82.0, 34.0, 105.0, 79.0, 42.0, 45.0, 50.0, 114.0, 58.0, 33.0, 39.0, 19.0, 98.0, 60.0, 43.0, 22.0, 49.0, 35.0, 50.0, 43.0, 94.0, 43.0, 42.0, 31.0, 46.0, 42.0, 49.0]","[28, 13, 48, 19, 15, 12, 15, 30, 20, 86, 21, 17, 19, 32, 25, 16, 17, 15, 16, 18, 62, 12, 18, 64, 9, 53, 41, 14, 21, 34, 31, 18, 20, 20, 33, 18, 57, 17, 19, 26, 50, 53, 17, 31, 26, 75, 85, 89, 18, 17, 29, 22, 29, 104, 32, 21, 31, 19, 42, 65, 45, 15, 71, 111, 39, 64, 81, 40, 25, 35, 32, 13, 36, 82, 34, 105, 79, 42, 45, 50, 114, 58, 33, 39, 19, 98, 60, 43, 22, 49, 35, 50, 43, 94, 43, 42, 31, 46, 42, 49]",0.08945968524254852,1.0633197283135112,0.05865620512153047,0.09232452174084387,0.0,251.029,796.721,3.971,50369.324,4600,4600,4600,46.7,37.1,0.0,11.813593864440918
